runId	fit_min	fit_max	fit_avg	fit_std	#evals	time	gen
1	0	4.39805e+12	5.54174e+11	1.46094e+12	500	4827	0
2	0	4.39805e+12	6.06949e+11	1.5184e+12	500	4464	0
3	0	4.39805e+12	4.57416e+11	1.34389e+12	500	4063	0
4	0	4.39805e+12	4.39824e+11	1.32073e+12	500	4609	0
5	0	4.39805e+12	4.13436e+11	1.28476e+12	500	4112	0
6	0	4.39805e+12	5.10194e+11	1.40977e+12	500	4641	0
7	0	4.39805e+12	5.89359e+11	1.4997e+12	500	4760	0
8	0	4.39805e+12	5.4538e+11	1.45096e+12	500	5177	0
9	0	4.39805e+12	5.27785e+11	1.43062e+12	500	4226	0
10	0	4.39805e+12	6.86115e+11	1.59744e+12	500	3951	0
11	0	4.39805e+12	4.48621e+11	1.33239e+12	500	4258	0
12	0	4.39805e+12	5.36582e+11	1.44085e+12	500	4495	0
13	0	4.39805e+12	5.18989e+11	1.42026e+12	500	3993	0
14	0	4.39805e+12	5.89356e+11	1.4997e+12	500	3909	0
15	0	4.39805e+12	6.0695e+11	1.5184e+12	500	4544	0
16	0	4.39805e+12	5.27785e+11	1.43062e+12	500	3912	0
17	0	4.39805e+12	5.36581e+11	1.44085e+12	500	3913	0
18	0	4.39805e+12	5.71765e+11	1.48055e+12	500	4392	0
19	0	4.39805e+12	5.98152e+11	1.5091e+12	500	4669	0
20	0	4.39805e+12	5.89357e+11	1.4997e+12	500	5216	0
21	0	4.39805e+12	5.54173e+11	1.46094e+12	500	5118	0
22	0	4.39805e+12	5.54172e+11	1.46094e+12	500	5148	0
23	0	4.39805e+12	6.15748e+11	1.52758e+12	500	5910	0
24	0	4.39805e+12	5.89358e+11	1.4997e+12	500	5611	0
25	0	4.39805e+12	4.39825e+11	1.32073e+12	500	5371	0
26	0	4.39805e+12	5.6297e+11	1.47081e+12	500	5626	0
27	0	4.39805e+12	4.83804e+11	1.37748e+12	500	5251	0
28	0	4.39805e+12	5.98155e+11	1.5091e+12	500	5912	0
29	0	4.39805e+12	5.01399e+11	1.39914e+12	500	5953	0
30	0	4.39805e+12	4.39868e+10	4.38038e+11	1000	7700	1
31	0	4.39805e+12	5.89358e+11	1.4997e+12	500	5404	0
32	0	4.39805e+12	5.01399e+11	1.39914e+12	500	6053	0
33	0	4.39805e+12	5.71765e+11	1.48055e+12	500	5177	0
34	0	4.39805e+12	4.7501e+11	1.36643e+12	500	6215	0
35	0	4.39805e+12	5.71767e+11	1.48055e+12	500	5935	0
36	0	4.39805e+12	4.48622e+11	1.33239e+12	500	5923	0
37	0	4.39805e+12	4.83804e+11	1.37748e+12	500	5459	0
38	0	4.39805e+12	5.27785e+11	1.43062e+12	500	5408	0
39	0	4.39805e+12	5.18989e+11	1.42026e+12	500	6241	0
40	0	4.39805e+12	5.27786e+11	1.43062e+12	500	6247	0
41	0	4.39805e+12	4.0464e+11	1.27242e+12	500	6264	0
42	0	4.39805e+12	5.45377e+11	1.45096e+12	500	5662	0
43	0	4.39805e+12	5.71764e+11	1.48055e+12	500	5328	0
44	0	4.39805e+12	4.83805e+11	1.37748e+12	500	5654	0
45	0	4.39805e+12	5.89358e+11	1.4997e+12	500	5387	0
46	0	4.39805e+12	8.7967e+10	6.16342e+11	1000	8224	1
47	0	4.39805e+12	4.83806e+11	1.37747e+12	500	5792	0
48	0	4.39805e+12	5.98156e+11	1.5091e+12	500	5826	0
49	0	4.39805e+12	5.01398e+11	1.39914e+12	500	5466	0
50	0	4.39805e+12	6.42135e+11	1.55452e+12	500	5192	0
