0	34	
0	34	
0	34	
24	40	
24	40	
34	46	
34	46	
52	52	
52	52	
108	58	
108	58	
168	64	
168	64	
244	69	
244	69	
300	74	
300	74	
384	80	
432	82	
584	88	
638	92	
784	100	
864	104	
968	112	
968	112	
1128	120	
1328	128	
1688	136	
1688	136	
1936	144	
1936	144	
2408	148	
2504	154	
2736	160	
3334	168	
3496	172	
3496	172	
3832	176	
3918	180	
4240	184	
4240	184	
4536	188	
4536	188	
4784	192	
5066	194	
5392	200	
5668	202	
6008	208	
6008	208	
6420	214	
7012	220	
7012	220	
7426	224	
7536	226	
8096	232	
8096	232	
8896	240	
8896	240	
9339	242	
9760	248	
9760	248	
10752	256	
11172	260	
11856	264	
12144	268	
12608	272	
13156	276	
13692	280	
13938	282	
14144	284	
14602	288	
15080	292	
15770	294	
16262	300	
16768	304	
16768	304	
17280	308	
17746	310	
17816	312	
17816	312	
19040	320	
19346	322	
20076	327	
20076	327	
20837	332	
21568	336	
22796	344	
23144	346	
23144	346	
24352	352	
24352	352	
25656	360	
25656	360	
25656	360	
27200	368	
27200	368	
27674	370	
27674	370	
28772	376	
30336	384	
30336	384	
31836	392	
31836	392	
31836	392	
31836	392	
33488	400	
33488	400	
35204	408	
36919	416	
37635	419	
38364	422	
38664	424	
38664	424	
39580	428	
39580	428	
40340	432	
41868	434	
42248	436	
42903	442	
44174	444	
44256	448	
45724	452	
46256	456	
46770	458	
46770	458	
48264	464	
48264	464	
49491	465	
49507	467	
50136	470	
51036	474	
51580	476	
51580	476	
52496	480	
52496	480	
54828	484	
54880	488	
55952	490	
56362	494	
56916	496	
58749	500	
58749	500	
59436	504	
59436	504	
61472	508	
62004	512	
62004	512	
63532	516	
63532	516	
65292	522	
65292	522	
66350	526	
66350	526	
66852	528	
66852	528	
68156	532	
68156	532	
69283	535	
69364	536	
70850	540	
70850	540	
72176	544	
72176	544	
74340	552	
74340	552	
74340	552	
76076	554	
76680	560	
76680	560	
78079	561	
78374	564	
78374	564	
79972	568	
82146	576	
82146	576	
83804	580	
83804	580	
86252	588	
86252	588	
87824	592	
89289	596	
90463	598	
90728	600	
92052	602	
92198	604	
93429	606	
93680	608	
95085	610	
95104	612	
96661	616	
97872	618	
98641	620	
99350	622	
99350	622	
101589	628	
101589	628	
102183	630	
102183	630	
103683	634	
103683	634	
105240	638	
105240	638	
106112	640	
106112	640	
107656	644	
107656	644	
109224	648	
109224	648	
110861	652	
110861	652	
112340	656	
112340	656	
113975	660	
113975	660	
115584	664	
115584	664	
117191	666	
118338	668	
118338	668	
120193	674	
120193	674	
120564	676	
120564	676	
122296	680	
122296	680	
124964	684	
124964	684	
125627	686	
125652	688	
127380	692	
128795	695	
128795	695	
129766	696	
129766	696	
130876	700	
130876	700	
131882	702	
131882	702	
132768	704	
134464	708	
134464	708	
135929	710	
136216	712	
136216	712	
138550	716	
139784	720	
139784	720	
141096	722	
142729	726	
142729	726	
143452	728	
145442	730	
145983	733	
146812	734	
147096	736	
149000	740	
149000	740	
150836	744	
151772	746	
151772	746	
152744	748	
152744	748	
153795	750	
153795	750	
154904	752	
155556	754	
156508	756	
158408	760	
158408	760	
159426	762	
159426	762	
160356	764	
160356	764	
162304	768	
162304	768	
163808	771	
165254	774	
165254	774	
166080	776	
166080	776	
167172	778	
167172	778	
168020	780	
168020	780	
169404	782	
169920	784	
169920	784	
171852	788	
171852	788	
173524	790	
173808	792	
175188	794	
176602	797	
176602	797	
177816	800	
179550	803	
179550	803	
180970	806	
180970	806	
181944	808	
181944	808	
182972	810	
182972	810	
183896	812	
183896	812	
185880	816	
185880	816	
187396	818	
187946	820	
187946	820	
190012	824	
190012	824	
192182	828	
192182	828	
193377	830	
194188	832	
194188	832	
196350	836	
197669	838	
198384	840	
198384	840	
200492	844	
200492	844	
201877	846	
202560	848	
203980	850	
203980	850	
204825	852	
204825	852	
206369	854	
206840	856	
208364	858	
208364	858	
209187	860	
209187	860	
210842	862	
211160	864	
212832	866	
213380	868	
214698	870	
215464	872	
216876	874	
216876	874	
217860	876	
217860	876	
219792	880	
219792	880	
221283	881	
222053	884	
223416	886	
223416	886	
224572	888	
227814	893	
227814	893	
229120	896	
230056	898	
232042	900	
232620	902	
233784	904	
233984	905	
235646	908	
235646	908	
236700	910	
236700	910	
238144	912	
238144	912	
239232	914	
240901	917	
240901	917	
242392	920	
243696	922	
243696	922	
244664	924	
244664	924	
246926	928	
246926	928	
249128	930	
249224	932	
251960	936	
251960	936	
253431	938	
253844	940	
253844	940	
256176	944	
256176	944	
257786	946	
257786	946	
259270	949	
259270	949	
260744	952	
260744	952	
261674	953	
261674	953	
263454	956	
263861	957	
265436	960	
265436	960	
266548	962	
266548	962	
267804	964	
267804	964	
269312	966	
270084	968	
271280	970	
273015	972	
273136	973	
274734	976	
274734	976	
276676	978	
277124	980	
278422	981	
279448	984	
281822	988	
282976	990	
282976	990	
284198	992	
286018	995	
286018	995	
286528	996	
287762	998	
288896	1000	
291264	1004	
291264	1004	
292470	1006	
292470	1006	
294816	1010	
296000	1012	
296000	1012	
297184	1014	
297184	1014	
300736	1020	
300736	1020	
300736	1020	
303104	1024	
303104	1024	
303104	1024	
