0	11	
0	11	
0	11	
3	12	
3	12	
7	13	
7	13	
11	14	
11	14	
17	15	
17	15	
24	16	
24	16	
32	17	
32	17	
40	18	
40	18	
51	19	
51	19	
60	20	
60	20	
72	21	
72	21	
84	22	
84	22	
97	23	
97	23	
110	24	
110	24	
124	25	
124	25	
138	26	
138	26	
153	27	
153	27	
169	28	
169	28	
185	29	
185	29	
201	30	
201	30	
219	31	
219	31	
240	32	
240	32	
260	33	
260	33	
278	34	
278	34	
298	35	
298	35	
322	36	
322	36	
322	36	
347	37	
347	37	
370	38	
370	38	
402	39	
402	39	
402	39	
402	39	
432	40	
432	40	
432	40	
432	40	
460	41	
460	41	
460	41	
460	41	
490	42	
490	42	
490	42	
490	42	
526	43	
526	43	
526	43	
526	43	
563	44	
563	44	
563	44	
563	44	
605	45	
605	45	
605	45	
605	45	
652	46	
652	46	
652	46	
652	46	
700	47	
700	47	
700	47	
700	47	
752	48	
752	48	
752	48	
752	48	
814	49	
814	49	
814	49	
814	49	
878	50	
878	50	
878	50	
878	50	
946	51	
946	51	
946	51	
946	51	
992	52	
992	52	
992	52	
992	52	
1060	53	
1060	53	
1060	53	
1060	53	
1106	54	
1106	54	
1106	54	
1106	54	
1173	55	
1173	55	
1173	55	
1173	55	
1212	56	
1212	56	
1212	56	
1212	56	
1278	57	
1278	57	
1278	57	
1278	57	
1339	58	
1339	58	
1339	58	
1339	58	
1400	59	
1400	59	
1400	59	
1400	59	
1464	60	
1464	60	
1464	60	
1464	60	
1532	61	
1532	61	
1532	61	
1532	61	
1588	62	
1588	62	
1588	62	
1588	62	
1652	63	
1652	63	
1652	63	
1652	63	
1720	64	
1720	64	
1720	64	
1720	64	
1814	65	
1814	65	
1814	65	
1814	65	
1876	66	
1876	66	
1876	66	
1876	66	
1958	67	
1958	67	
1958	67	
1958	67	
2032	68	
2032	68	
2032	68	
2032	68	
2110	69	
2110	69	
2110	69	
2110	69	
2192	70	
2192	70	
2192	70	
2192	70	
2292	71	
2292	71	
2292	71	
2292	71	
2364	72	
2364	72	
2364	72	
2364	72	
2450	73	
2450	73	
2450	73	
2450	73	
2522	74	
2522	74	
2522	74	
2522	74	
2606	75	
2606	75	
2606	75	
2606	75	
2684	76	
2684	76	
2684	76	
2684	76	
2776	77	
2776	77	
2776	77	
2776	77	
2866	78	
2866	78	
2866	78	
2866	78	
2958	79	
2958	79	
2958	79	
2958	79	
3054	80	
3054	80	
3054	80	
3054	80	
3148	81	
3148	81	
3148	81	
3148	81	
3244	82	
3244	82	
3244	82	
3244	82	
3341	83	
3341	83	
3341	83	
3341	83	
3443	84	
3443	84	
3443	84	
3443	84	
3550	85	
3550	85	
3550	85	
3550	85	
3658	86	
3658	86	
3658	86	
3658	86	
3772	87	
3772	87	
3772	87	
3772	87	
3886	88	
3886	88	
3886	88	
3886	88	
3997	89	
3997	89	
3997	89	
3997	89	
4114	90	
4114	90	
4114	90	
4114	90	
4235	91	
4235	91	
4235	91	
4235	91	
4354	92	
4354	92	
4354	92	
4354	92	
4474	93	
4474	93	
4474	93	
4474	93	
4595	94	
4595	94	
4595	94	
4595	94	
4720	95	
4720	95	
4720	95	
4720	95	
4845	96	
4845	96	
4845	96	
4845	96	
4971	97	
4971	97	
4971	97	
4971	97	
5097	98	
5097	98	
5097	98	
5097	98	
5225	99	
5225	99	
5225	99	
5225	99	
5353	100	
5353	100	
5353	100	
5353	100	
5481	101	
5481	101	
5481	101	
5481	101	
5610	102	
5610	102	
5610	102	
5610	102	
5740	103	
5740	103	
5740	103	
5740	103	
5870	104	
5870	104	
5870	104	
5870	104	
6000	105	
6000	105	
6000	105	
6000	105	
6132	106	
6132	106	
6132	106	
6132	106	
6264	107	
6264	107	
6264	107	
6264	107	
6395	108	
6395	108	
6395	108	
6395	108	
6528	109	
6528	109	
6528	109	
6528	109	
6664	110	
6664	110	
6664	110	
6664	110	
6799	111	
6799	111	
6799	111	
6799	111	
6936	112	
6936	112	
6936	112	
6936	112	
7073	113	
7073	113	
7073	113	
7073	113	
7211	114	
7211	114	
7211	114	
7211	114	
7351	115	
7351	115	
7351	115	
7351	115	
7491	116	
7491	116	
7491	116	
7491	116	
7632	117	
7632	117	
7632	117	
7632	117	
7776	118	
7776	118	
7776	118	
7776	118	
7920	119	
7920	119	
7920	119	
7920	119	
8064	120	
8064	120	
8064	120	
8064	120	
8208	121	
8208	121	
8208	121	
8208	121	
8352	122	
8352	122	
8352	122	
8352	122	
8496	123	
8496	123	
8496	123	
8496	123	
8640	124	
8640	124	
8640	124	
8640	124	
8784	125	
8784	125	
8784	125	
8784	125	
8928	126	
8928	126	
8928	126	
8928	126	
9072	127	
9072	127	
9072	127	
9072	127	
9216	128	
9216	128	
9216	128	
9216	128	
