runId	fit_min	fit_max	fit_avg	fit_std	#evals	time	gen
1	0	3684	25.022	15.2051	7000	1	13
2	0	3410	29.82	18.5127	7000	1	13
3	0	3748	29.516	16.9215	7000	1	13
4	0	3705	54.646	25.7637	6500	0	12
5	0	3751	28.146	17.476	7000	1	13
6	0	3558	43.03	22.6407	7000	1	13
7	0	3708	26.872	16.0466	7000	1	13
8	0	3779	36.596	22.957	6500	1	12
9	0	3691	32.96	19.546	7000	0	13
10	0	3753	29.49	15.3492	7000	1	13
11	0	4024	25.41	15.0521	7000	1	13
12	0	3525	20.408	14.8156	7500	1	14
13	0	3795	22.402	14.2523	7000	1	13
14	0	3859	29.816	17.0876	7000	0	13
15	0	3811	23.96	12.4291	7000	1	13
16	0	3698	18.272	13.186	7500	1	14
17	0	3683	33.296	19.7272	7000	1	13
18	0	3588	40.988	22.7345	6500	1	12
19	0	3749	29.772	17.159	7000	1	13
20	0	3544	27.042	15.695	7000	0	13
21	0	3544	27.042	15.695	7000	1	13
22	0	3824	32.174	21.2969	7000	1	13
23	0	3867	46.472	25.1889	6500	1	12
24	0	3537	44.856	22.2757	6500	1	12
25	0	3782	41.32	22.2264	7000	0	13
26	0	3782	41.32	22.2264	7000	1	13
27	0	3700	45.356	23.4802	6500	1	12
28	0	4161	23.404	14.7092	7000	1	13
29	0	3446	50.112	25.4312	6500	1	12
30	0	3446	50.112	25.4312	6500	1	12
31	0	3714	30.972	19.2148	7000	0	13
32	0	4072	23.548	14.6735	7500	1	14
33	0	2.09715e+06	4213.26	93786.6	7500	1	14
34	0	3513	31.542	18.1468	7000	1	13
35	0	3476	35.45	20.167	7000	1	13
36	0	3527	22.538	13.2781	7500	1	14
37	0	3779	29.932	17.0559	7000	1	13
38	0	3604	36.418	20.2314	7000	0	13
39	0	3529	17.69	11.9255	7000	1	13
40	0	3664	31.624	18.8188	7000	1	13
41	0	3798	18.114	11.3088	7500	1	14
42	0	3705	25.08	14.8772	7500	1	14
43	0	3679	42.568	23.7534	7000	1	13
44	0	3700	32.664	19.1385	7000	0	13
45	0	3700	32.664	19.1385	7000	1	13
46	0	3801	18.124	13.6005	7500	1	14
47	0	3450	57.398	28.6435	6000	1	11
48	0	3876	23.612	15.0124	7500	1	14
49	0	4123	32.53	17.5549	7000	1	13
50	0	4157	29.712	20.5387	7000	0	13
