runId	fit_min	fit_max	fit_avg	fit_std	#evals	time	gen
1	-48	8.58993e+09	1.71909e+07	3.84153e+08	168500	1801	336
2	-40	8.58993e+09	3.4364e+07	5.4273e+08	111500	1068	222
3	-47	8.58993e+09	6.87268e+07	7.65993e+08	238000	2057	475
4	-32	8.58993e+09	5.15509e+07	6.64038e+08	107000	904	213
5	-52	8.58993e+09	8.59122e+07	8.55542e+08	124000	1152	247
6	-40	8.58993e+09	6.87296e+07	7.65993e+08	131500	1145	262
7	-57	8.58993e+09	3.43701e+07	5.4273e+08	249500	2319	498
8	-56	8.58993e+09	1.20271e+08	1.01024e+09	188000	1747	375
9	-32	8.58993e+09	1.37452e+08	1.0789e+09	124500	1242	248
10	-32	8.58993e+09	1.71917e+07	3.84153e+08	143000	1240	285
11	-61	8.58993e+09	3.43664e+07	5.4273e+08	297000	3166	593
12	-44	8.58993e+09	1.71923e+07	3.84153e+08	153000	1613	305
13	-49	8.58993e+09	9387.07	53683.7	204000	2398	407
14	-44	8.58993e+09	6.8732e+07	7.65993e+08	124500	1210	248
15	-48	8.58993e+09	5.15546e+07	6.64038e+08	248000	2280	495
16	-48	8.58993e+09	15349.4	89071.4	209500	1990	418
17	-66	8.58993e+09	1.7191e+07	3.84153e+08	254000	2420	507
18	-58	8.58993e+09	3.43719e+07	5.4273e+08	398500	3356	796
19	-40	8.58993e+09	3.43663e+07	5.4273e+08	125000	1022	249
20	-49	8.58993e+09	3.43696e+07	5.4273e+08	360500	3402	720
21	-44	8.58993e+09	1.03092e+08	9.36253e+08	148000	1337	295
22	-48	8.58993e+09	5079.64	43129	174000	2050	347
23	-42	8.58993e+09	12483.1	76646.5	219500	2088	438
24	-44	8.58993e+09	1.71915e+07	3.84153e+08	117000	1162	233
25	-55	8.58993e+09	5.15489e+07	6.64038e+08	202000	1983	403
26	-58	8.58993e+09	6.87333e+07	7.65993e+08	301000	2413	601
27	-43	8.58993e+09	1.03089e+08	9.36253e+08	171000	1413	341
28	-52	8.58993e+09	8773.8	54572.1	434000	4248	867
29	-58	8.58993e+09	10063.4	75151.4	169500	1745	338
30	-32	8.58993e+09	1.20269e+08	1.01024e+09	106500	1214	212
31	-52	8.58993e+09	1.71914e+07	3.84153e+08	186000	1654	371
32	-60	8.58993e+09	8133.16	48904.2	131000	1295	261
33	-60	8.58993e+09	16058.7	106091	190000	1967	379
34	-60	8.58993e+09	10761.6	84420.7	384000	4113	767
35	-64	8.58993e+09	12527.9	73152.9	191500	2599	382
36	-47	8.58993e+09	8858.52	58331.9	209000	1966	417
37	-48	8.58993e+09	8.59061e+07	8.55543e+08	163000	1545	325
38	-65	8.58993e+09	5.15444e+07	6.64038e+08	190000	1926	379
39	-64	8.58993e+09	15677.7	89634	139500	1565	278
40	-48	8.58993e+09	1.88993e+08	1.26126e+09	120000	1158	239
41	-40	8.58993e+09	1.37455e+08	1.0789e+09	120000	1273	239
42	-57	8.58993e+09	9643.56	75700.2	299500	2721	598
43	-40	8.58993e+09	5.15455e+07	6.64038e+08	178000	1877	355
44	-44	8.58993e+09	1.7193e+07	3.84153e+08	186500	2048	372
45	-44	8.58993e+09	1.37447e+08	1.0789e+09	179000	1584	357
46	-68	8.58993e+09	1.71896e+07	3.84153e+08	456500	4595	912
47	-49	8.58993e+09	12023.6	65669	492500	4972	984
48	-68	8.58993e+09	8687.89	67113.7	246000	2410	491
49	-44	8.58993e+09	1.71915e+07	3.84153e+08	147000	1870	293
50	-60	8.58993e+09	5.15492e+07	6.64038e+08	160000	1507	319
