runId	fit_min	fit_max	fit_avg	fit_std	#evals	time	gen
1	0	1.34218e+08	1.69363e+07	4.45752e+07	500	2	0
2	0	1.34218e+08	1.50586e+07	4.23609e+07	500	3	0
3	0	1.34218e+08	1.53258e+07	4.26897e+07	500	2	0
4	0	1.34218e+08	1.63988e+07	4.39625e+07	500	2	0
5	0	1.34218e+08	1.45204e+07	4.16916e+07	500	3	0
6	0	1.34218e+08	1.50577e+07	4.23612e+07	500	2	0
7	0	1.34218e+08	1.74708e+07	4.51744e+07	500	2	0
8	0	1.34218e+08	1.5862e+07	4.33342e+07	500	2	0
9	0	1.34218e+08	1.88154e+07	4.66084e+07	500	3	0
10	0	1.34218e+08	1.55951e+07	4.30135e+07	500	2	0
11	0	1.34218e+08	1.50582e+07	4.2361e+07	500	3	0
12	0	1.34218e+08	1.50569e+07	4.23615e+07	500	2	0
13	0	1.34218e+08	1.61311e+07	4.365e+07	500	2	0
14	0	1.34218e+08	1.96214e+07	4.743e+07	500	3	0
15	0	1.34218e+08	1.47898e+07	4.20283e+07	500	2	0
16	0	1.34218e+08	1.47887e+07	4.20287e+07	500	3	0
17	0	1.34218e+08	1.90833e+07	4.68857e+07	500	2	0
18	0	1.34218e+08	1.82757e+07	4.60456e+07	500	2	0
19	0	1.34218e+08	1.61308e+07	4.36502e+07	500	2	0
20	0	1.34218e+08	1.53247e+07	4.26901e+07	500	2	0
21	0	1.34218e+08	1.72038e+07	4.48765e+07	500	2	0
22	0	1.34218e+08	1.82767e+07	4.60452e+07	500	2	0
23	0	1.34218e+08	1.66669e+07	4.4271e+07	500	2	0
24	0	1.34218e+08	1.72041e+07	4.48764e+07	500	2	0
25	0	1.34218e+08	1.77404e+07	4.54677e+07	500	2	0
26	0	1.34218e+08	1.61311e+07	4.36501e+07	500	2	0
27	0	1.34218e+08	1.53268e+07	4.26893e+07	500	3	0
28	0	1.34218e+08	1.55932e+07	4.30142e+07	500	2	0
29	0	1.34218e+08	1.55945e+07	4.30138e+07	500	2	0
30	0	1.34218e+08	1.80085e+07	4.57582e+07	500	2	0
31	0	1.34218e+08	1.53265e+07	4.26894e+07	500	3	0
32	0	1.34218e+08	1.74738e+07	4.51732e+07	500	2	0
33	0	1.34218e+08	1.50569e+07	4.23615e+07	500	2	0
34	0	1.34218e+08	1.58636e+07	4.33336e+07	500	3	0
35	0	1.34218e+08	1.77411e+07	4.54675e+07	500	2	0
36	0	1.34218e+08	1.47898e+07	4.20283e+07	500	3	0
37	0	1.34218e+08	1.72024e+07	4.48771e+07	500	2	0
38	0	1.34218e+08	1.613e+07	4.36505e+07	500	2	0
39	0	1.34218e+08	1.74727e+07	4.51736e+07	500	2	0
40	0	1.34218e+08	1.47884e+07	4.20288e+07	500	3	0
41	0	1.34218e+08	1.55928e+07	4.30144e+07	500	2	0
42	0	1.34218e+08	1.55948e+07	4.30137e+07	500	2	0
43	0	1.34218e+08	1.37174e+07	4.06523e+07	500	3	0
44	0	1.34218e+08	2.04271e+07	4.82242e+07	500	2	0
45	0	1.34218e+08	1.29095e+07	3.95709e+07	500	3	0
46	0	1.34218e+08	1.98869e+07	4.7699e+07	500	2	0
47	0	1.34218e+08	1.50553e+07	4.2362e+07	500	2	0
48	0	1.34218e+08	1.66669e+07	4.4271e+07	500	2	0
49	0	1.34218e+08	1.55945e+07	4.30138e+07	500	3	0
50	0	1.34218e+08	1.77415e+07	4.54673e+07	500	2	0
