runId	fit_min	fit_max	fit_avg	fit_std	#evals	time	gen
1	0	1.67772e+07	2.1229e+06	5.56968e+06	500	0	0
2	0	1.67772e+07	2.28958e+06	5.75368e+06	500	1	0
3	0	1.67772e+07	2.02215e+06	5.45414e+06	500	1	0
4	0	1.67772e+07	2.0556e+06	5.49318e+06	500	0	0
5	0	1.67772e+07	2.02215e+06	5.45414e+06	500	1	0
6	0	1.67772e+07	2.2896e+06	5.75367e+06	500	0	0
7	0	1.67772e+07	2.32389e+06	5.7888e+06	500	1	0
8	0	1.67772e+07	2.65886e+06	6.12198e+06	500	1	0
9	0	1.67772e+07	2.19043e+06	5.64426e+06	500	0	0
10	0	1.67772e+07	2.42468e+06	5.89262e+06	500	1	0
11	0	1.67772e+07	1.71991e+06	5.07978e+06	500	0	0
12	0	1.67772e+07	2.39009e+06	5.85882e+06	500	1	0
13	0	1.67772e+07	2.15721e+06	5.60699e+06	500	1	0
14	0	1.67772e+07	2.55897e+06	6.02567e+06	500	0	0
15	0	1.67772e+07	1.85466e+06	5.25146e+06	500	1	0
16	0	1.67772e+07	2.18985e+06	5.64448e+06	500	1	0
17	0	1.67772e+07	2.08899e+06	5.53176e+06	500	0	0
18	0	1.67772e+07	1.75396e+06	5.12345e+06	500	1	0
19	0	1.67772e+07	2.32387e+06	5.78881e+06	500	0	0
20	0	1.67772e+07	2.1563e+06	5.60734e+06	500	1	0
21	0	1.67772e+07	2.28982e+06	5.75358e+06	500	1	0
22	0	1.67772e+07	2.12218e+06	5.56996e+06	500	0	0
23	0	1.67772e+07	2.25707e+06	5.71742e+06	500	1	0
24	0	1.67772e+07	1.88794e+06	5.29312e+06	500	0	0
25	0	1.67772e+07	2.02163e+06	5.45433e+06	500	1	0
26	0	1.67772e+07	2.15571e+06	5.60756e+06	500	1	0
27	0	1.67772e+07	2.32352e+06	5.78895e+06	500	0	0
28	0	1.67772e+07	2.3238e+06	5.78884e+06	500	1	0
29	0	1.67772e+07	2.05558e+06	5.49318e+06	500	0	0
30	0	1.67772e+07	2.19005e+06	5.64441e+06	500	1	0
31	0	1.67772e+07	2.05558e+06	5.49318e+06	500	1	0
32	0	1.67772e+07	2.32257e+06	5.78934e+06	500	0	0
33	0	1.67772e+07	2.18952e+06	5.64461e+06	500	1	0
34	0	1.67772e+07	2.29052e+06	5.7533e+06	500	0	0
35	0	1.67772e+07	1.95494e+06	5.37469e+06	500	0	0
36	0	1.67772e+07	2.25747e+06	5.71726e+06	500	1	0
37	0	1.67772e+07	2.29005e+06	5.75349e+06	500	0	0
38	0	1.67772e+07	2.29005e+06	5.75349e+06	500	1	0
39	0	1.67772e+07	2.12275e+06	5.56974e+06	500	1	0
40	0	1.67772e+07	2.35718e+06	5.82394e+06	500	0	0
41	0	1.67772e+07	2.12218e+06	5.56996e+06	500	1	0
42	0	1.67772e+07	1.82017e+06	5.20968e+06	500	0	0
43	0	1.67772e+07	2.12264e+06	5.56978e+06	500	1	0
44	0	1.67772e+07	2.39056e+06	5.85863e+06	500	1	0
45	0	1.67772e+07	1.65294e+06	4.99022e+06	500	0	0
46	0	1.67772e+07	2.22327e+06	5.68124e+06	500	1	0
47	0	1.67772e+07	2.35688e+06	5.82405e+06	500	0	0
48	0	1.67772e+07	2.12331e+06	5.56953e+06	500	1	0
49	0	1.67772e+07	1.78818e+06	5.16646e+06	500	1	0
50	0	1.67772e+07	2.0212e+06	5.45448e+06	500	0	0
